Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,TimeOfDay,DayOfWeek,IndoorOutdoor,ActivityType,IsFall
-0.099876263,1.609174987,9.42828929,96.41781714,-115.6802001,147.9012977,Afternoon,Thursday,Outdoor,Stairs,1
1.329237726,1.380036191,9.231171207,-35.03773622,53.87438649,13.138765,Evening,Monday,Indoor,Walking,1
1.741755986,0.140140548,10.79735135,-178.2273705,-54.45325288,198.2467842,Morning,Tuesday,Outdoor,Running,0
0.909098212,-0.063406653,10.93617118,-99.66147067,1.462855407,-172.534602,Afternoon,Tuesday,Outdoor,Sitting,0
-0.897185194,-0.04953687,10.41059645,-188.7194664,-123.6473958,55.05037538,Morning,Thursday,Outdoor,Running,0
-0.49195529,-0.309864498,9.094735889,74.60217953,67.72937155,-18.36429241,Afternoon,Tuesday,Outdoor,Sitting,0
1.216795108,1.938513858,11.33122446,-192.0678435,163.4259592,-99.41102099,Morning,Wednesday,Outdoor,Running,1
-1.646105365,1.659244705,9.426106261,-173.3370396,191.9426368,-45.3228614,Morning,Monday,Outdoor,Running,1
-1.855667299,0.460729393,10.64708634,49.44712045,-81.29192378,174.0808719,Evening,Thursday,Indoor,Stairs,1
0.956581556,0.296775084,9.803483166,164.4242419,-134.7492384,-107.531628,Afternoon,Thursday,Indoor,Sitting,0
1.065865995,0.289264756,9.485732418,142.2044235,-140.1247583,5.190344522,Afternoon,Wednesday,Indoor,Running,1
-1.143507375,-1.264577415,9.333188471,-180.9913326,-1.763408938,-35.21533128,Night,Friday,Outdoor,Standing,1
0.26917825,1.921951275,11.36774894,-119.8939291,-166.6317549,-11.66016759,Evening,Saturday,Outdoor,Stairs,1
-1.492646459,0.432049834,9.897778093,-119.2120084,107.3969822,49.20284634,Afternoon,Monday,Indoor,Walking,1
0.820064354,-1.184198267,8.633422336,114.6918854,-37.12776474,-62.05964401,Evening,Tuesday,Outdoor,Stairs,0
0.030187858,-0.604075174,10.6122823,104.418736,-115.2984422,-2.792240827,Night,Monday,Outdoor,Stairs,0
1.308065946,-0.252182578,11.38587358,107.5662866,72.95324768,172.5366466,Afternoon,Thursday,Outdoor,Sitting,1
-1.844867506,1.33450376,9.16921105,130.0855208,-66.45594221,125.7689027,Morning,Saturday,Outdoor,Sitting,0
1.007244226,1.355839919,10.49279345,-77.154684,13.47178805,191.0243371,Night,Monday,Indoor,Stairs,0
0.01440823,0.870057823,9.415581441,127.8808518,-69.18717753,-2.874338065,Afternoon,Wednesday,Indoor,Walking,0
-0.716580048,0.261761388,8.18175031,174.9514748,76.77587363,-71.98079852,Night,Monday,Outdoor,Stairs,0
-0.568903406,-0.777983375,8.763245292,136.1127062,-88.20518939,83.51766833,Evening,Saturday,Indoor,Sitting,0
1.100393499,-0.84762684,8.286223912,-139.2102209,147.0595897,-40.08613577,Afternoon,Saturday,Outdoor,Sitting,0
0.411102882,-1.261919046,10.75047717,184.7350383,-186.4423938,-70.43635993,Afternoon,Thursday,Indoor,Stairs,1
1.223435344,0.882192383,9.742924426,74.42972712,85.47409098,-136.2725411,Evening,Wednesday,Outdoor,Stairs,1
1.626448912,1.019542728,10.15000453,129.0720775,-90.48075893,-112.6880676,Night,Friday,Outdoor,Stairs,1
0.777071236,1.067560423,8.383304531,4.828243807,-161.9664315,-81.20938522,Evening,Thursday,Indoor,Stairs,0
0.079032279,-0.117206268,10.98530918,-187.3094194,-31.37796957,21.87389022,Morning,Thursday,Outdoor,Standing,0
1.079667166,-1.85194012,11.38396757,109.3913213,93.06919498,82.27761994,Afternoon,Monday,Indoor,Running,0
1.007076141,-0.417173317,10.99582816,114.0697611,-1.216509411,-23.47575216,Night,Sunday,Outdoor,Walking,1
1.141037951,1.88380806,8.624575153,157.6900117,66.43809983,89.36346865,Morning,Tuesday,Outdoor,Sitting,1
0.510525354,1.589628064,8.405057157,-198.8887737,162.8211562,191.6256071,Afternoon,Saturday,Outdoor,Standing,1
-0.711675879,0.805751962,9.563263998,-9.226812625,118.078575,85.5039279,Evening,Sunday,Outdoor,Standing,1
0.504955792,1.34494674,8.929750781,-109.621219,116.7610873,-128.5988083,Evening,Sunday,Outdoor,Stairs,0
-0.514146926,-0.724227752,9.592318584,74.62420748,-132.1697202,-183.5638319,Evening,Wednesday,Indoor,Stairs,0
-0.651143757,1.559407563,10.90945437,179.4351978,83.11130019,-138.7085783,Morning,Tuesday,Indoor,Stairs,1
1.99756464,-1.653327552,9.642574018,56.80523815,51.20256681,-29.05974942,Morning,Saturday,Outdoor,Sitting,1
1.70991615,-1.275685419,10.77487701,172.4913625,60.47448709,103.9155282,Afternoon,Saturday,Outdoor,Standing,0
0.832833326,0.033106683,11.88060588,-102.078202,100.255526,-183.0547342,Morning,Monday,Indoor,Stairs,0
1.352251588,-0.234915515,11.38022384,89.70289453,1.88436049,-184.3265867,Morning,Sunday,Outdoor,Walking,0
0.903188958,-0.110897836,8.481585462,133.1815616,-87.21638409,15.0897799,Evening,Sunday,Outdoor,Stairs,1
1.465718261,0.682868467,11.65588968,116.2346459,141.0428396,5.221745298,Afternoon,Friday,Indoor,Walking,1
0.646804437,-1.440059944,9.055975225,-74.03529587,38.73327852,191.7955454,Morning,Wednesday,Indoor,Sitting,1
-1.3489616,-0.519957488,10.37548696,-90.25480503,62.58114533,139.3976519,Afternoon,Tuesday,Indoor,Sitting,1
0.230324685,0.264288948,10.98589321,132.7281789,184.6069356,-155.8578749,Night,Thursday,Indoor,Standing,0
0.712690356,1.424573424,10.70320632,-143.1883971,-80.02639829,162.5947119,Afternoon,Saturday,Outdoor,Running,0
0.410718824,-0.561747823,9.526952128,-113.8540335,72.16886964,99.59145732,Night,Thursday,Indoor,Standing,1
0.727247265,-0.32714894,9.200289113,-33.04813097,150.0013852,-77.80518093,Afternoon,Wednesday,Indoor,Running,0
-0.591063563,-0.676958456,10.98617218,-144.6788234,-16.54465876,49.33055634,Afternoon,Wednesday,Indoor,Running,1
0.586948405,0.214047405,8.096801847,-132.2014884,-62.18763467,74.1966349,Night,Monday,Outdoor,Walking,1
0.660436519,1.783022266,10.4089109,114.2431211,-158.6437407,90.81215052,Evening,Wednesday,Outdoor,Walking,0
1.58263385,0.978030185,10.77749955,51.03281083,-153.5936693,19.33891476,Afternoon,Thursday,Indoor,Running,0
0.112444599,1.666851673,10.76262885,-107.4330937,-82.94390447,-25.82086772,Afternoon,Tuesday,Outdoor,Running,1
-1.601255944,-0.75054506,9.661312639,141.0093274,-0.408135915,-128.1209545,Afternoon,Sunday,Indoor,Sitting,0
0.818468394,0.386373334,8.093261131,-28.16741752,30.21423038,-0.531672442,Morning,Saturday,Outdoor,Walking,1
0.688322531,0.449858437,9.398912953,144.6103886,-188.55342,-196.8023921,Evening,Monday,Indoor,Standing,0
-1.637027909,0.662952967,10.03736178,166.3877613,-194.6015746,-57.3003745,Evening,Saturday,Indoor,Stairs,0
1.214233052,-0.151270142,11.99765924,-18.93942887,-55.57437296,141.3269969,Afternoon,Monday,Outdoor,Sitting,1
-1.00869323,-1.016956335,8.387415278,17.79146234,121.9931153,-43.94904868,Night,Sunday,Indoor,Running,0
-1.267391208,-0.311762596,8.772974339,136.9200226,-88.48396258,31.65387214,Night,Sunday,Indoor,Stairs,0
1.018029356,-1.276513535,11.91560467,2.383337961,48.6458786,105.871794,Afternoon,Tuesday,Indoor,Sitting,1
0.249323933,-1.320527311,11.47912244,81.50398939,-67.73397817,-35.24740442,Night,Saturday,Indoor,Stairs,1
-1.031491861,1.158767414,9.929546647,95.03071561,63.35262209,-192.8350075,Afternoon,Friday,Outdoor,Running,0
1.712514682,0.066498743,10.53510909,181.6272639,120.3471048,-18.60156919,Afternoon,Wednesday,Indoor,Standing,0
1.341366108,1.316682881,9.540561393,-129.6932026,-71.48193215,4.418733961,Night,Wednesday,Outdoor,Walking,0
-0.106569705,0.021095608,9.732781386,11.4950683,-156.833783,168.7801806,Night,Tuesday,Outdoor,Running,1
1.511404812,0.791517751,9.880987726,129.8669262,-80.61100965,-100.2597022,Afternoon,Monday,Indoor,Standing,0
-1.324269852,-1.503857128,8.336863674,136.0255342,-196.335937,-128.1032335,Night,Friday,Indoor,Standing,1
0.799506935,-0.358004868,8.00069041,162.1821829,128.5614056,-16.05782194,Morning,Monday,Indoor,Stairs,0
-0.542910551,-0.82148596,9.682721651,67.95873288,59.97712071,109.585893,Afternoon,Sunday,Indoor,Stairs,1
0.454862025,1.933505793,9.654713924,32.25234151,4.959713013,-166.8289666,Afternoon,Wednesday,Indoor,Running,1
0.580654581,0.830165922,11.09043265,85.74891808,37.88575991,109.1068597,Morning,Thursday,Outdoor,Standing,1
0.845401392,-1.544258669,10.55224191,-73.12238421,60.50328909,170.6350117,Afternoon,Saturday,Indoor,Walking,1
1.801803264,0.143488844,8.02597561,-27.00531942,2.676545633,63.53236076,Night,Thursday,Outdoor,Sitting,1
-0.115092838,-1.907978632,8.033818507,-7.607700406,-48.56123522,106.5657929,Morning,Tuesday,Indoor,Running,1
0.421407399,0.245112333,11.8351255,-146.2038594,198.9508867,-91.40637751,Evening,Wednesday,Outdoor,Running,1
0.954251267,-0.270501996,8.551067498,118.78898,192.1226979,118.3820602,Evening,Sunday,Indoor,Standing,0
1.354550163,1.141848792,10.87599976,-52.37265252,103.4326225,-197.8122764,Evening,Friday,Outdoor,Standing,0
0.608526104,0.706037775,8.411288121,-86.81565647,-147.3234378,119.9732305,Morning,Friday,Indoor,Running,0
-1.50523678,1.324455603,8.72150031,-30.67284027,-149.7154668,172.4264025,Evening,Thursday,Outdoor,Standing,0
-1.198156849,1.05270481,9.103885016,-158.4324173,2.427371895,-110.1752748,Night,Thursday,Indoor,Walking,0
1.398324091,1.34073738,11.78824901,-182.1763762,-54.99909606,-46.82473217,Night,Monday,Outdoor,Standing,1
-0.901540227,0.356305662,9.616496279,186.721287,-59.3037158,35.35255262,Morning,Tuesday,Indoor,Stairs,0
0.39849594,1.78494,8.603804121,-189.0463911,36.50522823,-153.6449184,Afternoon,Thursday,Outdoor,Walking,1
0.736651898,0.202357006,10.30361697,-172.5734885,-97.13271905,51.06495664,Evening,Tuesday,Outdoor,Standing,1
1.853234313,0.551016266,8.921915654,72.81870761,9.701884611,-180.6459018,Afternoon,Tuesday,Indoor,Sitting,1
-0.858750269,1.887087619,8.831286466,-81.95742806,42.32270569,75.16366671,Evening,Monday,Outdoor,Sitting,1
-0.155510112,1.123581586,10.6380867,-37.19534124,60.71641855,68.79949323,Night,Monday,Outdoor,Walking,0
-0.367964075,0.914106143,11.58695779,111.9072504,-66.89304739,-188.4874121,Evening,Tuesday,Outdoor,Standing,0
-1.287215246,-1.385515984,11.41910547,171.2658424,-111.8384923,-105.8756297,Night,Thursday,Outdoor,Sitting,1
-1.027002379,1.346920935,11.83326043,-37.45462392,59.20802558,182.0800307,Afternoon,Sunday,Outdoor,Stairs,0
-1.702553692,0.845852204,10.96516713,133.2405251,14.58596127,54.39065114,Morning,Friday,Outdoor,Sitting,0
-1.73370334,1.946932148,8.799391584,-84.59397554,118.3410306,102.0173389,Afternoon,Friday,Indoor,Standing,1
0.467264306,-1.492996872,8.428009165,-118.3507678,191.1444821,-196.422119,Evening,Friday,Indoor,Standing,1
-1.779617188,-1.838449282,11.13082745,-155.8489275,17.31687463,75.46891066,Afternoon,Sunday,Indoor,Walking,0
-0.50118513,-1.141150256,9.375624447,34.07210962,110.2464285,68.60247604,Evening,Tuesday,Outdoor,Sitting,0
-1.235632621,0.074963902,8.830661779,-172.404027,119.6554529,-112.8537561,Morning,Thursday,Indoor,Standing,0
-0.952175836,-1.245340557,11.09580938,-177.1476616,158.9266254,-15.6501537,Night,Tuesday,Indoor,Standing,1
1.885487721,-1.423711352,8.276428206,108.5938039,-22.67445238,13.27506672,Afternoon,Tuesday,Indoor,Running,0
1.236682119,0.290885576,9.583754324,134.4491978,-3.151258139,53.19871892,Afternoon,Sunday,Outdoor,Standing,0
1.440837826,-0.201044086,8.456386274,-101.1281661,-29.90284051,-95.2107163,Morning,Wednesday,Outdoor,Sitting,0
-1.278892797,-1.56347336,9.035254629,-127.3767507,-151.2042145,-109.9468634,Afternoon,Monday,Indoor,Stairs,0
1.363041799,0.539869326,11.90319052,-136.3732303,194.537012,23.02030972,Evening,Wednesday,Outdoor,Standing,1
0.145255701,1.82283769,10.67641276,174.639259,42.26895318,-119.9441486,Night,Monday,Outdoor,Running,0
-1.058148824,-0.787270502,11.94712943,-149.7644518,153.7462163,-164.8933499,Afternoon,Saturday,Outdoor,Walking,1
1.700857501,-0.547844087,11.07100663,-87.35830234,167.5990011,95.28444032,Night,Tuesday,Outdoor,Standing,1
0.373645859,0.576024362,9.406498212,90.88429839,143.413311,78.17441053,Evening,Tuesday,Outdoor,Walking,0
-1.624811742,1.340898138,9.376734186,-141.5108081,-145.84326,171.9473904,Afternoon,Tuesday,Outdoor,Sitting,0
0.114850285,-0.405214058,8.785180366,-96.38587102,92.2166777,171.7400601,Afternoon,Friday,Outdoor,Stairs,1
-1.894810588,-0.231623577,8.668044591,145.6450982,-140.5779369,-71.22711027,Morning,Friday,Indoor,Sitting,0
-0.062626317,1.759483359,10.46085554,75.97513927,45.20564652,-100.4840706,Morning,Tuesday,Outdoor,Sitting,0
1.254194675,0.276342019,11.92431386,-119.6105476,104.1003321,-107.5308916,Night,Monday,Indoor,Standing,1
-0.748548436,0.63611444,11.29621691,189.9044735,9.270714694,42.23887618,Evening,Wednesday,Outdoor,Running,1
0.460082686,-1.678296325,8.315518275,-39.79834104,-120.6586214,-168.1993978,Evening,Wednesday,Outdoor,Sitting,0
1.967581042,1.208715902,9.618838277,192.6249545,-177.154753,125.695168,Night,Sunday,Outdoor,Running,1
-1.623776945,1.559051287,9.525746682,174.222108,8.37843269,131.5008594,Afternoon,Wednesday,Outdoor,Sitting,0
0.462523545,1.687473057,8.641552696,138.3797577,90.79917157,137.0745121,Morning,Saturday,Outdoor,Standing,0
1.627055211,-0.806060446,9.69441591,113.0963008,-25.91275276,84.4290702,Morning,Sunday,Outdoor,Standing,0
-0.291586862,0.342746871,10.72786187,181.9312995,-163.1263537,87.59839739,Afternoon,Tuesday,Outdoor,Running,1
-0.885122106,1.396312231,9.352257222,-135.4277529,54.21718496,72.54135097,Evening,Thursday,Indoor,Running,1
1.724551574,-0.116503022,8.64509875,132.9652356,74.12951012,5.036021529,Morning,Sunday,Outdoor,Standing,0
1.246384713,1.215141199,10.66962877,-174.6518552,-101.0926369,115.5805259,Afternoon,Sunday,Outdoor,Walking,0
1.759278658,-0.972652355,11.38851395,168.504991,-16.22710765,196.2394122,Evening,Sunday,Outdoor,Standing,1
-1.942287994,1.408685494,11.4525227,161.5776525,61.21143032,43.34698599,Night,Sunday,Outdoor,Walking,1
-0.652455381,-1.445405774,10.19819695,149.7146017,104.162152,-107.0065809,Night,Sunday,Indoor,Stairs,1
-1.685600336,-1.517092072,8.614968286,197.3299078,178.5029067,130.6860908,Night,Friday,Outdoor,Stairs,1
-0.527440902,1.218307724,11.81318171,93.14851373,155.256644,64.50953695,Night,Tuesday,Outdoor,Sitting,0
-0.862819045,1.601273036,9.015737726,-132.6305326,-57.72292681,-74.59523781,Morning,Sunday,Outdoor,Sitting,1
-0.452521897,1.902631064,9.550711897,-142.92406,-109.9803074,65.35251502,Evening,Thursday,Indoor,Walking,0
1.579135701,-1.17431545,10.07781583,-199.4212801,-109.7958599,-148.7553055,Morning,Monday,Outdoor,Sitting,1
1.566781522,1.88157503,9.200798582,192.7457769,-69.96073151,-175.3027689,Morning,Monday,Outdoor,Standing,1
-0.05345863,-1.204323154,10.6695553,163.2361,-189.5906945,109.3712116,Morning,Monday,Outdoor,Walking,1
1.884068715,1.049158808,10.77789402,34.39496056,94.02094796,101.7028462,Evening,Friday,Outdoor,Sitting,1
0.051517362,-0.221734003,9.435529151,32.73294583,169.2363137,-41.33081591,Afternoon,Monday,Indoor,Running,0
-1.525932526,0.047755266,10.56185097,135.2779322,-190.780531,-165.4237268,Night,Wednesday,Indoor,Walking,1
-1.778537557,0.501401283,11.78749825,15.5852157,-79.79852953,-70.05199666,Night,Wednesday,Indoor,Stairs,0
1.873864815,1.764748136,11.54389411,33.69933539,-72.45474,157.7517114,Evening,Friday,Outdoor,Sitting,0
0.125819833,-1.27034972,9.659201449,115.4158329,-12.36956309,176.2895485,Morning,Saturday,Outdoor,Stairs,0
0.685572378,-0.233973769,8.585955398,77.42768608,143.5093176,-77.94879328,Night,Monday,Outdoor,Sitting,1
-1.423429228,-0.630874818,11.36408984,-90.27436301,-67.30818548,18.54424656,Morning,Monday,Outdoor,Walking,1
-0.924323132,-1.338286338,11.89323895,-91.28842848,122.1737491,-0.071319522,Night,Tuesday,Indoor,Running,0
1.205803866,0.364439268,9.520173745,-114.4887319,-58.19631334,-113.2953551,Night,Friday,Outdoor,Stairs,1
0.775288473,-1.869823272,11.21630044,123.8286193,-27.11220867,95.81899629,Evening,Monday,Indoor,Stairs,0
0.36173262,-1.670095547,9.796688439,133.2126526,100.2873365,-175.2236236,Night,Tuesday,Outdoor,Walking,0
-1.844872395,0.075061318,8.932885921,-77.49396366,-63.15758928,160.905495,Afternoon,Saturday,Outdoor,Stairs,1
0.428651836,-0.255569159,11.06026973,-137.3085848,-79.60617502,20.21303839,Afternoon,Tuesday,Outdoor,Sitting,0
1.734555314,-0.450526431,11.92899929,-105.2040682,-45.064527,157.3174851,Evening,Friday,Outdoor,Stairs,1
1.033180671,-1.791366296,9.357632625,-76.77841424,85.49769151,-158.7952026,Afternoon,Thursday,Outdoor,Sitting,0
-0.929738634,1.139327639,9.79345029,130.7268686,74.70296642,137.2123345,Afternoon,Friday,Outdoor,Running,1
-0.279045378,-1.591662771,8.275829646,126.8259952,86.8107417,47.48335131,Evening,Monday,Indoor,Running,0
-0.983800997,-1.239026749,9.676848412,80.91505769,140.3345694,115.5108325,Night,Saturday,Outdoor,Walking,0
1.975878029,-0.025737152,11.5221218,30.28650857,-3.83174082,-199.942936,Morning,Saturday,Indoor,Sitting,0
-1.206232396,-0.140728832,8.033903699,25.62231075,174.2164532,101.3725713,Afternoon,Sunday,Outdoor,Standing,0
-1.932408965,-1.613414738,11.46035805,-159.4679243,29.61022483,-7.425398006,Afternoon,Sunday,Outdoor,Sitting,1
0.093514784,-0.789044719,11.80644753,67.87437164,82.05295964,-28.4939069,Night,Saturday,Indoor,Stairs,1
1.854248391,1.134205314,11.93914891,-79.4095464,68.25545489,-193.5364678,Morning,Saturday,Outdoor,Sitting,0
-0.510613706,1.34696473,11.03955673,-190.4264746,-56.14357754,166.5075267,Evening,Saturday,Outdoor,Sitting,0
1.240093809,1.877031984,8.833967486,-45.12866675,-127.4112182,-167.9260652,Evening,Monday,Outdoor,Walking,0
0.388193004,0.816520458,11.20438789,-66.65003566,-88.90232982,102.5271669,Afternoon,Saturday,Indoor,Standing,0
1.223203617,0.191007401,11.84929068,64.32787378,182.496053,111.4888391,Afternoon,Thursday,Indoor,Walking,0
1.73215946,1.930054756,10.46906369,27.09503571,-130.982454,-152.0413603,Night,Friday,Indoor,Stairs,1
-0.552433765,-1.766112589,9.620509507,-169.3728226,-24.46012467,-115.6484472,Evening,Tuesday,Indoor,Stairs,1
-0.096036131,-0.625388884,9.561260903,-190.7958689,-4.611960898,115.7468562,Afternoon,Tuesday,Indoor,Stairs,0
0.647314397,1.7641827,11.65941259,-29.47916431,-144.351223,95.19305806,Night,Monday,Indoor,Running,0
1.251606095,0.968170047,11.36059634,-82.63582859,-144.3334729,181.8276562,Afternoon,Monday,Outdoor,Running,1
1.019667545,-0.89544543,11.32839931,176.1940356,-161.9501135,-121.6456338,Afternoon,Thursday,Outdoor,Sitting,1
-0.424734928,1.787705705,8.917514133,21.71338391,-171.6986615,31.99153501,Night,Thursday,Outdoor,Walking,1
0.302212058,1.456517464,11.99283444,14.84251653,-172.1690575,100.7489645,Afternoon,Monday,Outdoor,Walking,0
-1.914456228,-0.623218345,11.99562111,-12.14283449,-146.5236901,-16.81831336,Night,Friday,Outdoor,Walking,1
-1.660191961,1.294487012,10.08935516,-196.231349,-104.6211508,6.657136699,Night,Friday,Outdoor,Standing,0
-0.079579766,-1.126789273,10.24092996,-183.6784288,-24.62308362,-67.12659521,Morning,Wednesday,Outdoor,Running,0
1.206380856,-1.866524286,11.06014929,89.73995183,103.4655056,34.46234801,Afternoon,Thursday,Outdoor,Stairs,0
-1.855604025,-1.941724268,10.68027826,170.8343108,-28.21894461,-96.81535052,Afternoon,Friday,Outdoor,Sitting,0
-0.260232507,-0.127792051,10.78949604,38.34976924,-132.1831648,98.40369205,Evening,Tuesday,Outdoor,Walking,1
-0.78812408,0.285645206,10.98195678,191.7351841,-134.4059105,125.8536986,Afternoon,Monday,Outdoor,Standing,1
0.173329571,1.10702717,8.262145238,-20.10838313,-187.741995,159.4663444,Morning,Tuesday,Indoor,Standing,1
-1.938549978,-1.572568485,10.17421079,173.9702658,-185.2776337,6.41920191,Morning,Saturday,Outdoor,Sitting,1
-1.712398528,-1.031342527,8.012452456,104.4743966,0.318847982,-61.62093349,Evening,Wednesday,Indoor,Stairs,0
-0.945233387,0.698425758,8.838878531,89.69092704,75.09905797,-63.52311823,Morning,Thursday,Indoor,Sitting,1
-0.971363434,-0.995641878,9.621414063,168.0524857,89.81976279,-7.13006789,Night,Tuesday,Indoor,Standing,1
0.540080813,-1.031089187,10.48724312,-75.36277133,60.4786319,78.90226431,Evening,Wednesday,Outdoor,Walking,1
-1.907578697,-0.768395875,11.56614399,191.1264086,-89.69897424,-35.42435029,Morning,Wednesday,Indoor,Running,1
-1.924835449,0.028283056,9.134755878,-180.9628288,32.92967739,-41.99750301,Afternoon,Saturday,Outdoor,Running,0
0.779704102,-1.793794785,8.764299066,189.9224541,73.47023409,199.7670621,Evening,Saturday,Indoor,Standing,1
1.312807731,-1.498812471,8.572702096,78.07489481,155.4581182,-28.27329422,Evening,Wednesday,Indoor,Stairs,1
0.133378933,0.176175817,11.31942981,182.041743,-103.1758949,-180.6163154,Evening,Saturday,Indoor,Walking,1
0.565610627,-1.595820999,9.719296236,-100.3050899,10.63924302,-138.8599557,Afternoon,Monday,Indoor,Walking,0
1.300141059,-0.512454288,9.557086616,-59.0650218,-94.49126953,45.75286103,Night,Thursday,Indoor,Running,1
1.304531467,-1.901931712,8.417614208,-32.44687543,-154.0828282,109.9529165,Evening,Sunday,Outdoor,Stairs,0
0.550241621,-1.254305256,9.157235684,-124.3517498,193.8220802,49.98382289,Evening,Monday,Indoor,Sitting,1
-1.005462605,1.393001686,8.172706503,72.03256154,73.63296495,-22.12229707,Morning,Monday,Outdoor,Stairs,0
0.187989326,-0.248736131,8.235459147,159.653158,189.5188336,58.0175146,Morning,Thursday,Indoor,Sitting,1
0.016585237,1.612815377,10.73568094,121.7465382,-60.77594607,22.92129859,Morning,Thursday,Indoor,Walking,1
-1.52949539,1.300082531,10.27549723,9.20352463,-190.4460101,6.157065257,Morning,Thursday,Outdoor,Walking,1
-0.521489402,-0.126591944,11.45002581,92.65051244,29.2747823,-80.95428532,Evening,Thursday,Outdoor,Standing,0
0.000927483,1.709821902,8.077654227,-182.7289526,-128.9475194,-70.76971643,Night,Thursday,Outdoor,Standing,1
1.027543307,-1.166823132,10.10767674,-170.2987103,192.8531408,-68.48461222,Night,Monday,Indoor,Standing,1
-0.67520192,1.865716019,10.87293577,85.55887587,-19.84408137,-178.1355805,Night,Wednesday,Indoor,Running,1
-0.146615447,0.063881222,9.322435877,117.6552285,-179.3648337,-26.1282763,Afternoon,Sunday,Indoor,Sitting,1
-1.425719847,-0.945343233,9.561749835,121.5528192,-28.98019584,134.2083133,Afternoon,Wednesday,Indoor,Sitting,1
0.937728817,1.407598757,11.23060879,-179.0773517,153.154236,33.80211728,Night,Sunday,Indoor,Sitting,0
-0.042984012,-1.358738197,10.78096796,82.96334074,143.6876966,39.88091219,Afternoon,Saturday,Outdoor,Standing,0
-0.807246339,-1.347499528,8.267394471,71.94941408,-180.2330147,-160.9469942,Evening,Thursday,Outdoor,Walking,1
1.484182608,0.594272278,8.514600338,-80.80425195,-199.865706,-35.88210489,Afternoon,Saturday,Outdoor,Standing,0
-0.320113181,-0.591186067,10.57215354,-100.9011278,-144.4406481,-198.2749903,Afternoon,Friday,Indoor,Sitting,1
-1.369562972,0.348428081,11.40008678,157.4945554,30.83363086,12.11515137,Evening,Saturday,Indoor,Walking,0
0.01778649,-0.701169601,8.989527495,45.18586455,188.5268416,143.0524459,Morning,Monday,Indoor,Sitting,1
-1.853621289,0.318812164,9.693208396,-131.7469697,60.35504853,-56.8758362,Night,Friday,Indoor,Running,1
-0.168068119,-1.143768955,9.591970184,187.5478015,-2.160717318,-62.62818832,Night,Monday,Indoor,Running,1
-1.993103796,0.664635469,9.910122509,174.250614,92.14651707,53.45854743,Night,Friday,Indoor,Standing,1
-0.075762366,-0.604372502,9.15347275,-90.39978123,67.5538439,-99.55000939,Morning,Thursday,Outdoor,Sitting,0
1.622035212,0.876509557,8.625078342,-64.65230142,-92.7147199,47.29638209,Morning,Wednesday,Indoor,Standing,0
0.067337896,1.307542999,9.340123503,105.427446,38.10317241,-153.6007885,Evening,Wednesday,Outdoor,Sitting,0
0.781474297,-0.154561461,10.25782405,-80.03003755,-135.5527676,-118.9071617,Morning,Monday,Outdoor,Standing,0
0.200371708,-1.492781208,10.55128477,195.2115142,-17.50708334,179.2467796,Night,Saturday,Indoor,Running,1
1.360742326,1.419231989,11.10235396,-13.69768874,-92.6084508,93.40116767,Morning,Tuesday,Indoor,Walking,1
1.903593463,0.583797719,11.398929,9.24052694,42.32201187,-173.1192915,Morning,Thursday,Outdoor,Sitting,1
0.623867791,0.523323154,9.734796833,-35.29289124,-176.8420657,-26.52529216,Evening,Sunday,Outdoor,Stairs,1
-1.320150946,-0.746660447,11.75937642,173.0678398,-71.84244337,119.3900796,Morning,Wednesday,Indoor,Walking,0
0.266848299,-0.450882489,9.467588543,-188.6484555,92.46070336,-154.4036516,Night,Saturday,Indoor,Running,0
1.076552081,-0.480255941,11.61099049,161.5143762,-188.1107503,-46.96734434,Evening,Sunday,Outdoor,Standing,1
0.625531699,-0.647627124,11.59874929,-1.562888437,-164.2047679,-174.4513715,Afternoon,Tuesday,Outdoor,Stairs,1
-1.743816444,0.80279903,10.87864815,66.83419611,101.3122297,66.32660232,Afternoon,Sunday,Indoor,Sitting,1
1.447482415,-0.209463029,11.57907755,-137.8271983,154.7795023,21.34138225,Night,Wednesday,Outdoor,Running,1
1.980472998,-1.324298109,9.493410164,30.02645621,105.6463204,-175.6608059,Morning,Thursday,Indoor,Standing,0
-0.715903317,0.439539328,9.431804913,102.3300536,71.13786745,121.9355256,Afternoon,Thursday,Indoor,Standing,0
1.185320325,-0.789139685,10.07607384,189.459887,-163.0040416,160.1318866,Night,Friday,Indoor,Sitting,1
-0.789248545,-0.801584731,8.186495806,-115.8379847,129.4685252,-15.19647867,Evening,Wednesday,Outdoor,Walking,0
1.343322706,-0.069914419,8.25759354,-114.5637838,3.865482482,-145.7457443,Morning,Monday,Indoor,Stairs,0
-1.890021785,1.47526676,9.364279921,109.6793189,123.137582,-7.899749425,Morning,Tuesday,Indoor,Walking,1
1.880801932,-1.354555874,11.9932235,20.95547409,39.63081991,108.5346922,Night,Wednesday,Indoor,Stairs,1
-1.990481579,-0.479233477,10.03442219,153.6697522,15.27361541,-94.55701763,Afternoon,Tuesday,Outdoor,Stairs,0
-0.084400928,1.031674811,10.18740069,39.6888661,-15.07510966,-187.5782268,Evening,Wednesday,Indoor,Stairs,1
-1.782271405,-0.799405932,9.200372727,168.0107731,154.155342,19.24603056,Night,Sunday,Indoor,Walking,0
